SINIESTRO,LATITUD,LONGITUD,CODIGO POSTAL,CALLE,COLONIA,CAUSA SINIESTRO,TIPO VEHICULO,COLOR,MODELO,NIVEL DAÑO VEHICULO,PUNTO DE IMPACTO,AÑO,MES,DÍA NUMERO,DIA,HORA,ESTADO,CIUDAD,LESIONADOS,RELACION LESIONADOS,EDAD LESIONADO,GENERO LESIONADO,NIVEL LESIONADO,HOSPITALIZADO,FALLECIDO,AMBULANCIA,ARBOL,PIEDRA,DORMIDO,GRUA,OBRA CIVIL,PAVIMENTO MOJADO,EXPLOSION LLANTA,VOLCADURA,PERDIDA TOTAL,CONDUCTOR DISTRAIDO,FUGA,ALCOHOL,MOTOCICLETA,BICICLETA,SEGURO,TAXI,ANIMAL
5775465,16.8561199,-99.8648911,39690,Acapulco - Aeropuerto Acapulco COSTERA MIGUEL ALEMAN,Fracc Condesa,COLISION Y/O VUELCO,Auto,GRIS,2007,Bajo,Frontal,2020,MAYO,1,VIERNES,14,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5775839,0,0,0,AJUSTE EN LINEA,Sin dato,COLISION Y/O VUELCO,Auto,GRIS PLATA,2019,\N,\N,2020,MAYO,2,SABADO,10,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5775977,17.5661323,-99.5112536,39010,MEX 95D/AUTOPISTAL DEL SOL,Hermenegildo Galeana,COLISION Y/O VUELCO,Auto,AZUL,2014,Alto,\N,2020,MAYO,2,SABADO,11,GUERRERO,CHILPANCINGO DE LOS BRAVO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5776129,16.8778922,-99.8188558,39715,SALINA CRUZ-ACAPULCO,Leonardo Rodriguez Alcaine / LA SABANA,COLISION Y/O VUELCO,Auto,BLANCO,2008,\N,\N,2020,MAYO,2,SABADO,12,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5776698,16.8401330,-99.9130061,39300,Las Playas,Del Panteón,COLISION Y/O VUELCO,Auto,VERDE,1991,\N,\N,2020,MAYO,3,DOMINGO,15,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5776943,0,0,0,AV DE LAS ROSAS,AVIACION,COLISION Y/O VUELCO,Auto,BLANCO,2016,Bajo,\N,2020,MAYO,3,DOMINGO,22,GUERRERO,TLAPA DE COMONFORT,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5777819,0,0,0,Juan Ruiz de Alarcón,Barrio San Francisco,COLISION Y/O VUELCO,Auto,GRIS,2016,Bajo,Cofre,2020,MAYO,4,LUNES,15,GUERRERO,CHILPANCINGO DE LOS BRAVO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,1,,,,,,
5777996,16.8822630,-99.8208681,39799,Francisco I Madero,Héroes de Guerrero,COLISION Y/O VUELCO,Auto,GRIS,2018,Bajo,Trasero,2020,MAYO,4,LUNES,22,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5778109,17.0214579,-99.3304359,39271,IGNACIO ALLENDE S/N,CENTRO,COLISION Y/O VUELCO,Auto,BLANCO,2017,Bajo,Frontal,2020,MAYO,5,MARTES,6,GUERRERO,XALPATLAHUAC,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5779692,0,0,0,EN CENTRO COMERCIAL AV CUAHUTEMOC,Sin dato,COLISION Y/O VUELCO,Auto,BLANCA,2015,\N,\N,2020,MAYO,6,MIERCOLES,16,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5780460,17.5993945,-99.1760601,41100,Revolución,Chilapa de Álvarez Centro,COLISION Y/O VUELCO,Auto,ROJO,2017,Bajo,Costado der delantero,2020,MAYO,7,JUEVES,16,GUERRERO,CHILAPA DE ALVAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5782321,17.6487569,-101.5392839,40880,Saturno,Villas las Garzas,COLISION Y/O VUELCO,Camión,BLANCO,2013,\N,\N,2020,MAYO,9,SABADO,13,GUERRERO,ZIHUATANEJO DE AZUETA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5782593,17.5476974,-98.3600200,0,CARRETERA ESTATAL LA LUZ DE JUARA A TLALISTAQUILLA,LA LUZ DE JUAREZ,COLISION Y/O VUELCO,Auto,BLANCO,2018,Medio,Costado der delantero,2020,MAYO,9,SABADO,21,GUERRERO,TLALIXTAQUILLA DE MALDONADO,0,\N,0,,\N,NO,\N,,,,,1,,,,1,,,,,,,,,
5783145,16.8108497,-99.8024365,39898,simon bolivar,en frente villas del paraiso I,COLISION Y/O VUELCO,Auto,GRIS METALICO,2008,Medio,Costado der central,2020,MAYO,11,LUNES,2,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5783154,17.5475482,-99.2755416,0,Tixtla de Guerrero - Chilapa de Alvarez,CHILACACHAPA,COLISION Y/O VUELCO,Auto,GRIS,2014,Bajo,Frontal,2020,MAYO,11,LUNES,8,GUERRERO,CUETZALA DEL PROGRESO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5783235,16.9216071,-99.8160751,39713,La Venta,La Agrícola,COLISION Y/O VUELCO,Auto,GRIS,2016,Bajo,Costado izq central,2020,MAYO,11,LUNES,10,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5783527,16.8630405,-99.9046874,39300,Avenida Ejido,Del Panteón,COLISION Y/O VUELCO,Auto,BLANCO,2020,Bajo,Costado der trasero,2020,MAYO,11,LUNES,14,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5783678,16.8845106,-99.8280384,39715,AV LAZARO CARDENAS,Leonardo Rodriguez Alcaine,COLISION Y/O VUELCO,Auto,BLANCO,2019,Bajo,Costado izq delantero,2020,MAYO,11,LUNES,17,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5783800,0,0,0,CARRETERA ACAPULCO ZIHUATANEJO,ZAPOTE,COLISION Y/O VUELCO,Auto,PLATA,2004,Bajo,\N,2020,MAYO,11,LUNES,21,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5784903,0,0,0,Sin dato,Sin dato,FENOMENOS DE LA NATURALEZA,Auto,.,0,\N,\N,2020,MAYO,12,MARTES,22,GUERRERO,AZOYU,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5785527,0,0,0,SN,AGUACALIENTES,COLISION Y/O VUELCO,Auto,ROJO,2010,Bajo,\N,2020,MAYO,13,MIERCOLES,16,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,1
5786447,\N,\N,00000,ANDRES DE SAN MARTIN 1801,MAGALLANES,COLISION Y/O VUELCO,Auto,\N,2020,Sin daño,\N,2020,MAYO,14,JUEVES,14,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5768596,16.8189500,-99.8052341,39300,AV LAS GAVIOTAS,LAS GAVIOTAS,COLISION Y/O VUELCO,Auto,BLANCO,2010,Bajo,Costado der delantero,2020,MAYO,15,VIERNES,19,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5788137,16.9059432,-99.8256783,39700,VICENTE GUERRERO,FRACC ARBOLEDAS,COLISION Y/O VUELCO,Auto,BLANCO,2019,Bajo,Costado der trasero,2020,MAYO,16,SABADO,10,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5788605,0,0,0,SIN NOMBRE,LA COLOSIO,COLISION Y/O VUELCO,Camión,BLANCA,2015,\N,\N,2020,MAYO,16,SABADO,13,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5789895,0,0,0,PEÑA BLANCA AJUSTE EN LINEA,AJUSTE EN LINEA,COLISION Y/O VUELCO,Auto,PLATA,2017,\N,\N,2020,MAYO,18,LUNES,14,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5790411,0,0,0,JOSE FRANCISCO RUIZ MACIEL CONDOMINIO TAURO,LUIS DONALDO COLOSIO,COLISION Y/O VUELCO,Auto,NEGRO,2008,\N,\N,2020,MAYO,18,LUNES,17,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5790575,16.6879375,-98.4061875,41700,Cuauhtémoc,CENTRO,COLISION Y/O VUELCO,Camión,BLANCO,1994,\N,\N,2020,MAYO,18,LUNES,20,GUERRERO,OMETEPEC,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5791131,16.8485285,-99.9075869,39300,Av. Costera Miguel Alemán,CENTRO,COLISION Y/O VUELCO,Auto,BLANCO,2020,Bajo,Trasero,2020,MAYO,19,MARTES,13,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5792457,17.6505818,-99.5273441,40186,AV. 16 DE SEPTIEMBRE,SEÑOR SANTIAGO,COLISION Y/O VUELCO,Auto,GRIS,2017,Bajo,Costado der trasero,2020,MAYO,20,MIERCOLES,16,GUERRERO,EDUARDO NERI,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5792525,16.8568214,-99.8654715,39360,Av. Costera Miguel Alemán,Cuerería,COLISION Y/O VUELCO,Auto,BLANCO,2014,Bajo,Costado izq delantero,2020,MAYO,20,MIERCOLES,17,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5792488,18.0032186,-102.0747762,0,Manzanillo - Zihuatanejo/LAZARO CARDENAS - URUAPAN,\N,COLISION Y/O VUELCO,Camión,BLANCO,1998,Medio,Costado der delantero,2020,MAYO,20,MIERCOLES,18,GUERRERO,LA UNION,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5792816,17.5637284,-99.5086952,39010,Avenida Insurgentes,Electricistas,COLISION Y/O VUELCO,Auto,AMARILLO,2016,Bajo,Frontal,2020,MAYO,21,JUEVES,9,GUERRERO,CHILPANCINGO DE LOS BRAVO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5793904,16.7968618,-99.8081477,39300,SIMON BOLIVAR,GRANJAS DEL MARQUES,COLISION Y/O VUELCO,Auto,NEGRO,2012,Bajo,Costado izq delantero,2020,MAYO,22,VIERNES,9,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5794311,16.8017543,-99.7995784,39370,Calle Eladio Peréz Rendón,LA MARQUESITA,COLISION Y/O VUELCO,Auto,BLANCO,2017,Bajo,Costado izq trasero,2020,MAYO,22,VIERNES,14,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5795824,16.4670563,-98.4025873,41940,*JUAN CARLOS SANCHEZ*Fed. Acapulco - Pinotepa Nacional,Cuajicuinalpa Centro,COLISION Y/O VUELCO,Auto,GRIS,2010,Bajo,\N,2020,MAYO,24,DOMINGO,20,GUERRERO,CUAJINICUILAPA,1,Conductor Asegurado,50,M,\N,SI,NO,,,,,,,,,,,,,,,,,,
5796172,0,0,0,AJUSTE EN LINEA,AJUSTE EN LINEA,COLISION Y/O VUELCO,Auto,ROJO,2019,\N,\N,2020,MAYO,25,LUNES,12,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5798869,16.9817113,-99.8633034,859674,Carretera Federal 95  SIN KM,EL PELILLO,COLISION Y/O VUELCO,Camión,BLANCO,2016,Bajo,Frontal,2020,MAYO,27,MIERCOLES,15,GUERRERO,ACAPULCO DE JUAREZ,1,Tercero Conductor,31,M,\N,NO,NO,,,,,,,,,,,,,,,,,,
5799731,0,0,0,BENJAMIN GOMEZ/RUBI 29 CASA 1,FRACC LA MARQUEZA,COLISION Y/O VUELCO,Auto,NEGRO,2012,Bajo,Costado izq delantero,2020,MAYO,28,JUEVES,13,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5800066,17.5477319,-99.4999052,39095,18 de Marzo/AV IGNACIO RAMIREZ,Cipatli,COLISION Y/O VUELCO,Auto,GRIS,2015,Bajo,Costado der central,2020,MAYO,28,JUEVES,18,GUERRERO,CHILPANCINGO DE LOS BRAVO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5801175,17.5941185,-99.5186884,39030,MEX 95D CUERNAVACAA CHILPANCINGO,Cuauhtémoc Norte,COLISION Y/O VUELCO,Auto,NEGRO,2010,Bajo,Cofre,2020,MAYO,30,SABADO,6,GUERRERO,CHILPANCINGO DE LOS BRAVO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5801193,16.8646541,-99.8694353,39690,AV FARALLON DEL OBISPO,Fracc Farallón,COLISION Y/O VUELCO,Auto,CAFE,2013,Bajo,Costado der trasero,2020,MAYO,30,SABADO,8,GUERRERO,ACAPULCO DE JUAREZ,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5802372,17.6581042,-101.5749379,40884,Manzanillo - Zihuatanejo,Zihuatanejo,COLISION Y/O VUELCO,Auto,GRIS,2017,Alto,\N,2020,MAYO,31,DOMINGO,22,GUERRERO,ZIHUATANEJO DE AZUETA,0,\N,0,,\N,NO,\N,,,,,1,,,,,,,1,,,,,,
5775263,21.8955919,-102.2747567,20250,Teresa de Avila,SANTA ANITA 1ERA. SECCION,COLISION Y/O VUELCO,Auto,AZUL,2017,Bajo,Frontal,2020,MAYO,1,VIERNES,9,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5775423,21.8428995,-102.2692074,20230,JESUS RIVERA FRANCO,Santa Elena,COLISION Y/O VUELCO,Auto,BLANCO,2016,Bajo,Trasero,2020,MAYO,1,VIERNES,12,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5775466,21.9235837,-102.2675759,20126,De La Aurora 135,Villa de Nuestra Señora de La Asunción Sector San Marcos,COLISION Y/O VUELCO,Auto,BLANCO,2008,Sin daño,Costado izq trasero,2020,MAYO,1,VIERNES,14,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5775654,21.8867821,-102.2576195,20190,Jaltomate,Héroes // OJO CALIENTE,COLISION Y/O VUELCO,Auto,PLATA,2007,Sin daño,Trasero,2020,MAYO,1,VIERNES,18,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5775778,0,0,0,AJUSTE EN LINEA,Sin dato,COLISION Y/O VUELCO,Auto,GRIS,2017,Bajo,\N,2020,MAYO,1,VIERNES,22,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5775851,21.8589935,-102.2551460,20263,Tulum 102,FRACCIONAMIENTO LA TERRAZA,COLISION Y/O VUELCO,Auto,GRIS,2019,Bajo,Costado der trasero,2020,MAYO,2,SABADO,11,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5775862,21.8868543,-102.2729714,20000,Av. Convencion de 1914,Zona Centro,COLISION Y/O VUELCO,Auto,PLATA,2018,Bajo,Cofre,2020,MAYO,2,SABADO,11,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5776174,21.9144589,-102.2954879,20200,CENTRO DISTRIBUIDOR DE BASICOS,Villas del Mediterráneo,COLISION Y/O VUELCO,Auto,BLANCO,2015,Sin daño,Trasero,2020,MAYO,2,SABADO,13,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5776221,0,0,0,JUAN PABLO II,FRACCIONAMIENTO MISION JUAN PABLO II,COLISION Y/O VUELCO,Auto,ROJO,2019,Bajo,\N,2020,MAYO,2,SABADO,14,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5776380,21.9349400,-102.2904607,20200,Arroyo del Molino Sur,ARROLLO EL MOLINO.,COLISION Y/O VUELCO,Auto,BLANCO,2017,Bajo,Costado izq delantero,2020,MAYO,2,SABADO,18,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,1,,,,,,,,,,,,,
5776454,22.7615969,-102.5961822,98054,Alcatraces,FRACC FELIPE ANGELES,COLISION Y/O VUELCO,Auto,GRIS,2015,Sin daño,Frontal,2020,MAYO,2,SABADO,19,ZACATECAS,ZACATECAS,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5776525,21.8825926,-102.2904101,20000,Avenida Francisco I. Madero,Zona Centro,COLISION Y/O VUELCO,Camión Ligero,GRIS,2017,Bajo,Frontal,2020,MAYO,2,SABADO,21,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,1,,,,,,,,,,,,,
5776547,21.8879948,-102.2380512,20133,Circuito Universo,REAL DEL SOL,COLISION Y/O VUELCO,Auto,ARENA,2005,Bajo,Trasero,2020,MAYO,3,DOMINGO,0,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5776802,21.9432146,-102.3025277,20116,Adolfo López Mateos NO 205 CTO VIA ANDARES   NO 39,FRACCIONAMEINTO ANDARES,COLISION Y/O VUELCO,Auto,BLANCO,1985,Bajo,Cofre,2020,MAYO,3,DOMINGO,15,AGUASCALIENTES,JESUS MARIA,2,Conductor Asegurado,50,M,\N,NO,NO,,,,,,,,,,,,,,,,,,
5776802,21.9432146,-102.3025277,20116,Adolfo López Mateos NO 205 CTO VIA ANDARES   NO 39,FRACCIONAMEINTO ANDARES,COLISION Y/O VUELCO,Auto,BLANCO,1985,Bajo,Cofre,2020,MAYO,3,DOMINGO,15,AGUASCALIENTES,JESUS MARIA,2,Pasajero Asegurado,15,M,\N,NO,NO,,,,,,,,,,,,,,,,,,
5776858,0,0,0,ajuste en linea,Sin dato,COLISION Y/O VUELCO,Auto,BLANCO,2016,Sin daño,\N,2020,MAYO,3,DOMINGO,21,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5776874,21.9066988,-102.2965836,20137,Avenida Independencia,El Plateado,COLISION Y/O VUELCO,Auto,NEGRO,2012,Bajo,Costado izq delantero,2020,MAYO,3,DOMINGO,23,AGUASCALIENTES,AGUASCALIENTES,1,Conductor Asegurado,23,Indefinido,\N,NO,NO,,,,,1,,,,,,,,,,,,,
5776894,21.8442562,-102.2936331,20230,Av. Mahatma Gandhi,Santa Elena,COLISION Y/O VUELCO,Auto,PLATA,2019,Sin daño,Frontal,2020,MAYO,4,LUNES,7,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5777206,23.1177099,-102.8094985,0,Enrique Estrada-Fresnillo,\N,COLISION Y/O VUELCO,Auto,BLANCO,2017,Bajo,\N,2020,MAYO,4,LUNES,9,ZACATECAS,FRESNILLO,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5777429,22.7581699,-102.5401975,98608,José López Portillo,Del Carmen,COLISION Y/O VUELCO,Auto,ROJO,2020,Bajo,Frontal,2020,MAYO,4,LUNES,12,ZACATECAS,GUADALUPE,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,1,,,,
5777602,21.9913319,-102.1890683,0,Unnamed Road/AGUASCALIENTES SAN MARCOS,RANCHO EL BECERRO,COLISION Y/O VUELCO,Camión,BLANCO,2015,Sin daño,Trasero,2020,MAYO,4,LUNES,13,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5777849,21.8987924,-102.2994512,20020,DE LA CONVENCION 1914,Fracc Circunvalación Norte/ ARBOLEDAS,COLISION Y/O VUELCO,Motocicleta,BLANCO,2016,Bajo,Trasero,2020,MAYO,4,LUNES,16,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5777759,21.9169911,-102.3077522,20127,Sierra Morena,Bosques del Prado Norte,COLISION Y/O VUELCO,Auto,AZUL,2018,Bajo,Costado izq delantero,2020,MAYO,4,LUNES,17,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5778132,22.7725076,-102.6238973,98057,JAZMIN  NO 10,La Escondida,COLISION Y/O VUELCO,Auto,BLANCO,2015,Sin daño,Trasero,2020,MAYO,5,MARTES,8,ZACATECAS,ZACATECAS,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5778240,23.9851667,-101.6678821,98230,Zacatecas - Saltillo KM 240,Mazapil,COLISION Y/O VUELCO,Auto,PLATA,2001,Bajo,Cofre,2020,MAYO,5,MARTES,10,ZACATECAS,CONCEPCION DEL ORO,1,Conductor Asegurado,45,M,\N,SI,NO,,,,,1,,,,,,,,,,,,,
5778409,21.9024120,-102.3072218,20130,Avenida Universidad 411,Nueva Rinconada,COLISION Y/O VUELCO,Auto,BLANCO,2018,Sin daño,Trasero,2020,MAYO,5,MARTES,12,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5778647,21.8892748,-102.4566332,20920,Calvillo - Aguascalientes,Jesús María Centro,COLISION Y/O VUELCO,Auto,AZUL,2017,Bajo,\N,2020,MAYO,5,MARTES,16,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5778722,21.8687138,-102.2946628,20230,Boulevard José María Chávez,Las Américas,COLISION Y/O VUELCO,Auto,BLANCO,2017,Bajo,Trasero,2020,MAYO,5,MARTES,17,AGUASCALIENTES,AGUASCALIENTES,2,Conductor Asegurado,35,M,\N,NO,NO,,,,,,,,,,,,,,,,,,
5778722,21.8687138,-102.2946628,20230,Boulevard José María Chávez,Las Américas,COLISION Y/O VUELCO,Auto,BLANCO,2017,Bajo,Trasero,2020,MAYO,5,MARTES,17,AGUASCALIENTES,AGUASCALIENTES,2,Pasajero Asegurado,48,M,\N,NO,NO,,,,,,,,,,,,,,,,,,
5779053,21.9456401,-102.2973208,20200,3ER. ANILLO/AV. SIGLO XXI,FRACC. TROJES DE SAN CRISTOBAL,COLISION Y/O VUELCO,Auto,BLANCO,2017,Bajo,Costado izq delantero,2020,MAYO,5,MARTES,22,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5778995,21.9457717,-102.2972972,20200,MARTIN GALVAN AJL Independencia,Villas del Mediterráneo,COLISION Y/O VUELCO,Auto,GRIS,0,\N,\N,2020,MAYO,5,MARTES,22,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,1,,
5779074,21.8141619,-102.2857468,20311,EP  LEON AGUASCALIENTES  117+540 KM,Coyotes Norte,COLISION Y/O VUELCO,Camión Ligero,AMARILLO,2007,Bajo,Trasero,2020,MAYO,6,MIERCOLES,5,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,1,,,,,,,,,,,1,,
5779146,21.9224600,-102.3328623,20329,2ª Privada Benito Juárez NUM 104 A,LOS POCITOS,COLISION Y/O VUELCO,Auto,GRIS PLATA,2017,Sin daño,\N,2020,MAYO,6,MIERCOLES,9,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,1,,,,,,
5779224,21.8585092,-102.2447594,20263,Calle Arroyo,LOMAS DEL CHAPULIN,COLISION Y/O VUELCO,Auto,GRIS,2017,\N,\N,2020,MAYO,6,MIERCOLES,11,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5779243,21.8896954,-102.3170427,20040,AV AGUASCALIENTES,Fracc Panorama,COLISION Y/O VUELCO,Auto,GRIS,2001,Bajo,\N,2020,MAYO,6,MIERCOLES,11,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5779522,21.9575811,-102.3140337,20908,Calzada Navarra,Fracc Alcázar Residencial,COLISION Y/O VUELCO,Auto,BLANCO,2014,Sin daño,Toldo,2020,MAYO,6,MIERCOLES,13,AGUASCALIENTES,JESUS MARIA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5779590,21.8663657,-102.2826356,20269,AV DE LA CONVENCION DE 1914 NUM 307,Fracc Jardines de la Luz,COLISION Y/O VUELCO,Camión Ligero,BLANCO,1994,Sin daño,Costado der trasero,2020,MAYO,6,MIERCOLES,15,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5779767,0,0,0,AJUSTE EN LINEA,AJUSTE EN LINEA,COLISION Y/O VUELCO,Auto,GRIS,2020,Bajo,\N,2020,MAYO,6,MIERCOLES,18,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5780307,21.8538893,-102.3383702,20200,Heroes de Chapultepec,LOMA BONITA,COLISION Y/O VUELCO,Camión,BLANCO,2012,\N,\N,2020,MAYO,7,JUEVES,13,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5780258,21.8597210,-102.3080502,20285,Galerías,VERSALLE  1,COLISION Y/O VUELCO,Auto,ROJO,2017,Sin daño,Frontal,2020,MAYO,7,JUEVES,13,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5780341,21.8598167,-102.3083566,20285,Galerías,EL DORADO II SECCION,COLISION Y/O VUELCO,Auto,1,2018,\N,\N,2020,MAYO,7,JUEVES,13,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5780926,21.8608218,-102.3434379,20218,Paseo de Las Castañas 106,Jardines del Lago,COLISION Y/O VUELCO,Auto,BLANCO,2017,Sin daño,Costado der delantero,2020,MAYO,8,VIERNES,0,AGUASCALIENTES,AGUASCALIENTES,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
5781115,22.0041505,-102.2879500,20920,Carretera Alta Aguascalientes-San Francisco de Los Romo,Jesús María Centro,COLISION Y/O VUELCO,Camión Ligero,BLANCO,2004,Sin daño,Trasero,2020,MAYO,8,VIERNES,10,AGUASCALIENTES,JESUS MARIA,0,\N,0,,\N,NO,\N,,,,,,,,,,,,,,,,,,
